time	V(x)	V(z)	-V(yn)
2.107474616106296e-02	1.302719e+00	4.113927e+00	2.625412e-01
2.119974616106296e-02	1.289620e+00	4.103455e+00	2.416952e-01
2.144974616106296e-02	1.263241e+00	4.081856e+00	2.008247e-01
2.194974616106296e-02	1.209543e+00	4.035071e+00	1.240502e-01
2.196537116106296e-02	1.207846e+00	4.033534e+00	1.217614e-01
2.199662116106296e-02	1.204450e+00	4.030451e+00	1.171968e-01
2.205912116106296e-02	1.197648e+00	4.024239e+00	1.081460e-01
2.206107428606295e-02	1.197435e+00	4.024044e+00	1.078649e-01
2.206498053606296e-02	1.197009e+00	4.023654e+00	1.073029e-01
2.206595709856296e-02	1.196903e+00	4.023556e+00	1.071625e-01
2.206620123918796e-02	1.196876e+00	4.023531e+00	1.071274e-01
2.206626227434421e-02	1.196870e+00	4.023525e+00	1.071186e-01
2.206627753313327e-02	1.196868e+00	4.023524e+00	1.071164e-01
2.206630805071139e-02	1.196865e+00	4.023520e+00	1.071120e-01
2.206636908586764e-02	1.196858e+00	4.023515e+00	1.071033e-01
2.206649115618014e-02	1.196845e+00	4.023502e+00	1.070857e-01
2.206673529680514e-02	1.196818e+00	4.023478e+00	1.070506e-01
2.206674292619968e-02	1.196817e+00	4.023477e+00	1.070495e-01
2.206675818498874e-02	1.196816e+00	4.023476e+00	1.070473e-01
2.206678870256686e-02	1.196812e+00	4.023473e+00	1.070429e-01
2.206684973772311e-02	1.196806e+00	4.023467e+00	1.070342e-01
2.206697180803561e-02	1.196792e+00	4.023454e+00	1.070166e-01
2.206721594866061e-02	1.196766e+00	4.023430e+00	1.069815e-01
2.206727698381686e-02	1.196759e+00	4.023424e+00	1.069727e-01
2.206739905412936e-02	1.196746e+00	4.023412e+00	1.069552e-01
2.206764319475436e-02	1.196719e+00	4.023387e+00	1.069201e-01
2.206813147600436e-02	1.196666e+00	4.023338e+00	1.068499e-01
2.206910803850436e-02	1.196560e+00	4.023241e+00	1.067095e-01
2.207106116350436e-02	1.196347e+00	4.023045e+00	1.064289e-01
2.207496741350436e-02	1.195921e+00	4.022654e+00	1.058680e-01
2.208277991350436e-02	1.195069e+00	4.021871e+00	1.047473e-01
2.209840491350436e-02	1.193365e+00	4.020303e+00	1.025107e-01
2.212965491350436e-02	1.189955e+00	4.017154e+00	9.805728e-02
2.219215491350436e-02	1.183124e+00	4.010812e+00	8.922859e-02
2.231715491350436e-02	1.169428e+00	3.997957e+00	7.188376e-02
2.256715491350436e-02	1.141915e+00	3.971606e+00	3.843993e-02
2.306715491350436e-02	1.086576e+00	3.916705e+00	-2.352433e-02
2.406715491350436e-02	9.758502e-01	3.800715e+00	-1.285637e-01
2.506715491350436e-02	8.667828e-01	3.680060e+00	-2.101545e-01
2.606715491350436e-02	7.613158e-01	3.558606e+00	-2.710911e-01
2.706715491350437e-02	6.609249e-01	3.439106e+00	-3.144906e-01
2.806715491350437e-02	5.666478e-01	3.323359e+00	-3.434817e-01
2.906715491350437e-02	4.791347e-01	3.212413e+00	-3.610004e-01
3.006715491350437e-02	3.987090e-01	3.106752e+00	-3.696729e-01
3.106715491350437e-02	3.254302e-01	3.006470e+00	-3.717665e-01
3.206715491350437e-02	2.591536e-01	2.911413e+00	-3.691844e-01
3.306715491350437e-02	1.995832e-01	2.821280e+00	-3.634878e-01
3.406715491350437e-02	1.463173e-01	2.735701e+00	-3.559329e-01
3.506715491350437e-02	9.888496e-02	2.654286e+00	-3.475130e-01
3.606715491350437e-02	5.677630e-02	2.576659e+00	-3.390004e-01
3.619215491350437e-02	5.190302e-02	2.567235e+00	-3.379601e-01
3.622340491350437e-02	5.068931e-02	2.564882e+00	-3.377006e-01
3.628590491350437e-02	4.827105e-02	2.560182e+00	-3.371828e-01
3.641090491350437e-02	4.348920e-02	2.550823e+00	-3.361548e-01
3.641481116350437e-02	4.334097e-02	2.550532e+00	-3.361228e-01
3.641578772600437e-02	4.330392e-02	2.550459e+00	-3.361149e-01
3.641774085100437e-02	4.322982e-02	2.550313e+00	-3.360989e-01
3.641822913225437e-02	4.321130e-02	2.550277e+00	-3.360949e-01
3.641835120256687e-02	4.320667e-02	2.550267e+00	-3.360939e-01
3.641859534319187e-02	4.319741e-02	2.550249e+00	-3.360919e-01
3.641859629686618e-02	4.319737e-02	2.550249e+00	-3.360919e-01
3.641859820421482e-02	4.319730e-02	2.550249e+00	-3.360919e-01
3.641860201891208e-02	4.319715e-02	2.550249e+00	-3.360918e-01
3.641860297258639e-02	4.319712e-02	2.550249e+00	-3.360918e-01
3.641860487993503e-02	4.319705e-02	2.550249e+00	-3.360918e-01
3.641860869463229e-02	4.319690e-02	2.550248e+00	-3.360918e-01
3.641861632402683e-02	4.319661e-02	2.550248e+00	-3.360917e-01
3.641863158281589e-02	4.319603e-02	2.550246e+00	-3.360916e-01
3.641866210039402e-02	4.319488e-02	2.550244e+00	-3.360913e-01
3.641872313555027e-02	4.319256e-02	2.550240e+00	-3.360909e-01
3.641884520586276e-02	4.318793e-02	2.550231e+00	-3.360898e-01
3.641908934648776e-02	4.317867e-02	2.550212e+00	-3.360879e-01
3.641957762773777e-02	4.316016e-02	2.550176e+00	-3.360839e-01
3.642055419023776e-02	4.312312e-02	2.550103e+00	-3.360759e-01
3.642250731523777e-02	4.304907e-02	2.549957e+00	-3.360599e-01
3.642641356523776e-02	4.290101e-02	2.549666e+00	-3.360280e-01
3.643422606523777e-02	4.260512e-02	2.549083e+00	-3.359641e-01
3.644985106523776e-02	4.201417e-02	2.547918e+00	-3.358366e-01
3.648110106523776e-02	4.083562e-02	2.545590e+00	-3.355821e-01
3.654360106523776e-02	3.849192e-02	2.540945e+00	-3.350752e-01
3.666860106523776e-02	3.385759e-02	2.531692e+00	-3.340703e-01
3.691860106523776e-02	2.479731e-02	2.513338e+00	-3.320992e-01
3.741860106523776e-02	7.479567e-03	2.477219e+00	-3.283350e-01
3.841860106523776e-02	-2.418565e-02	2.407211e+00	-3.216768e-01
3.941860106523776e-02	-5.226602e-02	2.339999e+00	-3.163838e-01
4.041860106523777e-02	-7.724313e-02	2.275379e+00	-3.126690e-01
4.141860106523777e-02	-9.957003e-02	2.213183e+00	-3.106836e-01
4.241860106523777e-02	-1.196689e-01	2.153277e+00	-3.105336e-01
4.341860106523777e-02	-1.379302e-01	2.095555e+00	-3.122934e-01
4.441860106523777e-02	-1.547135e-01	2.039938e+00	-3.160171e-01
4.541860106523777e-02	-1.703485e-01	1.986369e+00	-3.217467e-01
4.641860106523777e-02	-1.851374e-01	1.934811e+00	-3.295202e-01
4.741860106523777e-02	-1.993574e-01	1.885247e+00	-3.393760e-01
4.841860106523777e-02	-2.132630e-01	1.837675e+00	-3.513584e-01
4.941860106523777e-02	-2.270892e-01	1.792113e+00	-3.655199e-01
5.041860106523777e-02	-2.410542e-01	1.748595e+00	-3.819246e-01
5.141860106523777e-02	-2.553619e-01	1.707172e+00	-4.006492e-01
5.241860106523778e-02	-2.702051e-01	1.667917e+00	-4.217845e-01
5.254360106523778e-02	-2.721115e-01	1.663183e+00	-4.246195e-01
5.279360106523778e-02	-2.759480e-01	1.653788e+00	-4.303689e-01
5.285610106523778e-02	-2.769163e-01	1.651466e+00	-4.318361e-01
5.298110106523778e-02	-2.788591e-01	1.646840e+00	-4.347906e-01
5.301235106523777e-02	-2.793472e-01	1.645690e+00	-4.355368e-01
5.307485106523777e-02	-2.803250e-01	1.643395e+00	-4.370341e-01
5.309047606523777e-02	-2.805701e-01	1.642823e+00	-4.374104e-01
5.312172606523777e-02	-2.810606e-01	1.641681e+00	-4.381641e-01
5.312953856523777e-02	-2.811834e-01	1.641395e+00	-4.383530e-01
5.314516356523777e-02	-2.814291e-01	1.640825e+00	-4.387312e-01
5.314565184648777e-02	-2.814367e-01	1.640807e+00	-4.387430e-01
5.314662840898777e-02	-2.814521e-01	1.640772e+00	-4.387667e-01
5.314687254961277e-02	-2.814559e-01	1.640763e+00	-4.387726e-01
5.314736083086277e-02	-2.814636e-01	1.640745e+00	-4.387844e-01
5.314748290117527e-02	-2.814655e-01	1.640740e+00	-4.387873e-01
5.314772704180027e-02	-2.814694e-01	1.640731e+00	-4.387933e-01
5.314778807695652e-02	-2.814703e-01	1.640729e+00	-4.387947e-01
5.314791014726902e-02	-2.814723e-01	1.640725e+00	-4.387977e-01
5.314815428789402e-02	-2.814761e-01	1.640716e+00	-4.388036e-01
5.314821532305027e-02	-2.814771e-01	1.640714e+00	-4.388051e-01
5.314833739336276e-02	-2.814790e-01	1.640709e+00	-4.388081e-01
5.314858153398776e-02	-2.814828e-01	1.640700e+00	-4.388140e-01
5.314906981523777e-02	-2.814905e-01	1.640682e+00	-4.388258e-01
5.315004637773776e-02	-2.815059e-01	1.640647e+00	-4.388494e-01
5.315199950273777e-02	-2.815366e-01	1.640576e+00	-4.388968e-01
5.315590575273776e-02	-2.815981e-01	1.640433e+00	-4.389915e-01
5.316371825273777e-02	-2.817211e-01	1.640149e+00	-4.391810e-01
5.317934325273777e-02	-2.819672e-01	1.639579e+00	-4.395606e-01
5.321059325273776e-02	-2.824601e-01	1.638443e+00	-4.403215e-01
5.327309325273776e-02	-2.834484e-01	1.636177e+00	-4.418510e-01
5.339809325273776e-02	-2.854353e-01	1.631673e+00	-4.449408e-01
5.364809325273776e-02	-2.894515e-01	1.622777e+00	-4.512441e-01
5.414809325273776e-02	-2.976635e-01	1.605438e+00	-4.643527e-01
5.514809325273776e-02	-3.148857e-01	1.572649e+00	-4.926434e-01
5.614809325273776e-02	-3.332988e-01	1.542512e+00	-5.238076e-01
5.714809325273777e-02	-3.530705e-01	1.515227e+00	-5.579978e-01
5.814809325273777e-02	-3.743670e-01	1.491035e+00	-5.953739e-01
5.914809325273777e-02	-3.973544e-01	1.470221e+00	-6.360990e-01
6.014809325273777e-02	-4.221981e-01	1.453119e+00	-6.803334e-01
6.114809325273777e-02	-4.490629e-01	1.440121e+00	-7.282273e-01
6.214809325273777e-02	-4.781109e-01	1.431678e+00	-7.799110e-01
6.314809325273776e-02	-5.094997e-01	1.428312e+00	-8.354821e-01
6.414809325273776e-02	-5.433791e-01	1.430618e+00	-8.949894e-01
6.514809325273777e-02	-5.798857e-01	1.439267e+00	-9.584137e-01
6.614809325273777e-02	-6.191371e-01	1.455009e+00	-1.025644e+00
6.714809325273777e-02	-6.612233e-01	1.478670e+00	-1.096448e+00
6.814809325273777e-02	-7.061962e-01	1.511141e+00	-1.170439e+00
6.914809325273777e-02	-7.540570e-01	1.553366e+00	-1.247038e+00
7.014809325273777e-02	-8.047405e-01	1.606307e+00	-1.325437e+00
7.114809325273777e-02	-8.580975e-01	1.670909e+00	-1.404549e+00
7.214809325273777e-02	-9.138749e-01	1.748034e+00	-1.482980e+00
7.314809325273777e-02	-9.716945e-01	1.838392e+00	-1.558990e+00
7.414809325273777e-02	-1.031032e+00	1.942437e+00	-1.630489e+00
7.514809325273777e-02	-1.091196e+00	2.060251e+00	-1.695041e+00
7.614809325273778e-02	-1.151318e+00	2.191422e+00	-1.749922e+00
7.714809325273778e-02	-1.210341e+00	2.334909e+00	-1.792211e+00
7.814809325273778e-02	-1.267030e+00	2.488934e+00	-1.818943e+00
7.914809325273778e-02	-1.319991e+00	2.650903e+00	-1.827311e+00
8.014809325273778e-02	-1.367717e+00	2.817398e+00	-1.814922e+00
8.114809325273778e-02	-1.408648e+00	2.984255e+00	-1.780069e+00
8.214809325273778e-02	-1.441256e+00	3.146739e+00	-1.721995e+00
8.314809325273778e-02	-1.464141e+00	3.299833e+00	-1.641104e+00
8.414809325273778e-02	-1.476136e+00	3.438597e+00	-1.539073e+00
8.514809325273778e-02	-1.476403e+00	3.558572e+00	-1.418821e+00
8.614809325273778e-02	-1.464515e+00	3.656166e+00	-1.284337e+00
8.714809325273778e-02	-1.440500e+00	3.728955e+00	-1.140369e+00
8.814809325273779e-02	-1.404852e+00	3.775850e+00	-9.920229e-01
8.827309325273779e-02	-1.399525e+00	3.779677e+00	-9.733889e-01
8.852309325273779e-02	-1.388544e+00	3.786531e+00	-9.361824e-01
8.902309325273779e-02	-1.364677e+00	3.795509e+00	-8.623570e-01
9.002309325273779e-02	-1.310013e+00	3.795488e+00	-7.190559e-01
9.102309325273779e-02	-1.247316e+00	3.773409e+00	-5.843216e-01
9.202309325273779e-02	-1.178306e+00	3.732276e+00	-4.610980e-01
9.302309325273779e-02	-1.104773e+00	3.675443e+00	-3.513175e-01
9.402309325273779e-02	-1.028474e+00	3.606303e+00	-2.559446e-01
9.502309325273779e-02	-9.510500e-01	3.528057e+00	-1.751033e-01
9.514809325273779e-02	-9.413595e-01	3.517710e+00	-1.661180e-01
9.539809325273779e-02	-9.220012e-01	3.496844e+00	-1.485808e-01
9.546059325273779e-02	-9.171711e-01	3.491564e+00	-1.443584e-01
9.558559325273779e-02	-9.075192e-01	3.480966e+00	-1.360199e-01
9.561684325273778e-02	-9.051094e-01	3.478302e+00	-1.339751e-01
9.562465575273778e-02	-9.045070e-01	3.477636e+00	-1.334647e-01
9.564028075273778e-02	-9.033024e-01	3.476303e+00	-1.324456e-01
9.564418700273779e-02	-9.030013e-01	3.475970e+00	-1.321914e-01
9.564516356523779e-02	-9.029261e-01	3.475886e+00	-1.321279e-01
9.564711669023779e-02	-9.027755e-01	3.475720e+00	-1.320008e-01
9.565102294023779e-02	-9.024745e-01	3.475386e+00	-1.317469e-01
9.565114501055029e-02	-9.024650e-01	3.475376e+00	-1.317390e-01
9.565138915117528e-02	-9.024462e-01	3.475355e+00	-1.317231e-01
9.565145018633153e-02	-9.024415e-01	3.475350e+00	-1.317192e-01
9.565157225664403e-02	-9.024321e-01	3.475339e+00	-1.317112e-01
9.565160277422216e-02	-9.024298e-01	3.475337e+00	-1.317093e-01
9.565166380937841e-02	-9.024251e-01	3.475331e+00	-1.317053e-01
9.565178587969091e-02	-9.024156e-01	3.475321e+00	-1.316974e-01
9.565203002031590e-02	-9.023968e-01	3.475300e+00	-1.316815e-01
9.565251830156590e-02	-9.023592e-01	3.475258e+00	-1.316498e-01
9.565349486406591e-02	-9.022839e-01	3.475175e+00	-1.315864e-01
9.565544798906590e-02	-9.021334e-01	3.475008e+00	-1.314595e-01
9.565935423906591e-02	-9.018323e-01	3.474674e+00	-1.312061e-01
9.566716673906590e-02	-9.012303e-01	3.474007e+00	-1.306998e-01
9.568279173906591e-02	-9.000266e-01	3.472671e+00	-1.296896e-01
9.571404173906591e-02	-8.976199e-01	3.469995e+00	-1.276791e-01
9.577654173906590e-02	-8.928103e-01	3.464632e+00	-1.236972e-01
9.590154173906590e-02	-8.832077e-01	3.453855e+00	-1.158893e-01
9.615154173906590e-02	-8.640763e-01	3.432118e+00	-1.008874e-01
9.665154173906590e-02	-8.261740e-01	3.388036e+00	-7.326463e-02
9.765154173906590e-02	-7.522600e-01	3.298301e+00	-2.688736e-02
9.865154173906590e-02	-6.814790e-01	3.207631e+00	8.769219e-03
9.965154173906590e-02	-6.144822e-01	3.117264e+00	3.520887e-02
1.006515417390659e-01	-5.517163e-01	3.028081e+00	5.391030e-02
1.016515417390659e-01	-4.934495e-01	2.940677e+00	6.626122e-02
1.026515417390659e-01	-4.397982e-01	2.855423e+00	7.351852e-02
1.036515417390659e-01	-3.907552e-01	2.772522e+00	7.678878e-02
1.046515417390659e-01	-3.462161e-01	2.692061e+00	7.702338e-02
1.056515417390659e-01	-3.060028e-01	2.614043e+00	7.502357e-02
1.066515417390659e-01	-2.698847e-01	2.538422e+00	7.145152e-02
1.076515417390659e-01	-2.375959e-01	2.465122e+00	6.684479e-02
1.086515417390659e-01	-2.088498e-01	2.394049e+00	6.163191e-02
1.096515417390659e-01	-1.833508e-01	2.325106e+00	5.614811e-02
1.106515417390659e-01	-1.608032e-01	2.258196e+00	5.065017e-02
1.116515417390659e-01	-1.409181e-01	2.193226e+00	4.532997e-02
1.126515417390659e-01	-1.234185e-01	2.130111e+00	4.032658e-02
1.136515417390659e-01	-1.080423e-01	2.068771e+00	3.573682e-02
1.146515417390659e-01	-9.454489e-02	2.009134e+00	3.162431e-02
1.156515417390659e-01	-8.270007e-02	1.951134e+00	2.802712e-02
1.166515417390659e-01	-7.230049e-02	1.894712e+00	2.496414e-02
1.176515417390659e-01	-6.315737e-02	1.839813e+00	2.244039e-02
1.186515417390659e-01	-5.509993e-02	1.786387e+00	2.045126e-02
1.196515417390659e-01	-4.797436e-02	1.734387e+00	1.898607e-02
1.206515417390659e-01	-4.164267e-02	1.683771e+00	1.803076e-02
1.216515417390659e-01	-3.598143e-02	1.634497e+00	1.757013e-02
1.226515417390659e-01	-3.088036e-02	1.586527e+00	1.758952e-02
1.236515417390659e-01	-2.624102e-02	1.539824e+00	1.807615e-02
1.246515417390659e-01	-2.197539e-02	1.494356e+00	1.902014e-02
1.256515417390659e-01	-1.800462e-02	1.450087e+00	2.041531e-02
1.266515417390659e-01	-1.425776e-02	1.406988e+00	2.225977e-02
1.276515417390659e-01	-1.067055e-02	1.365027e+00	2.455641e-02
1.286515417390659e-01	-7.184328e-03	1.324176e+00	2.731332e-02
1.296515417390659e-01	-3.745003e-03	1.284407e+00	3.054411e-02
1.306515417390659e-01	-3.020476e-04	1.245693e+00	3.426825e-02
1.316515417390659e-01	3.192401e-03	1.208011e+00	3.851141e-02
1.326515417390659e-01	6.784403e-03	1.171335e+00	4.330580e-02
1.336515417390659e-01	1.051903e-02	1.135645e+00	4.869057e-02
1.346515417390659e-01	1.444114e-02	1.100919e+00	5.471229e-02
1.356515417390659e-01	1.859614e-02	1.067140e+00	6.142543e-02
1.366515417390659e-01	2.303069e-02	1.034290e+00	6.889302e-02
1.376515417390659e-01	2.779347e-02	1.002355e+00	7.718728e-02
1.386515417390659e-01	3.293586e-02	9.713255e-01	8.639056e-02
1.396515417390659e-01	3.851273e-02	9.411919e-01	9.659611e-02
1.406515417390659e-01	4.458316e-02	9.119506e-01	1.079092e-01
1.416515417390659e-01	5.121127e-02	8.836024e-01	1.204484e-01
1.426515417390659e-01	5.846706e-02	8.561535e-01	1.343467e-01
1.436515417390659e-01	6.642728e-02	8.296168e-01	1.497532e-01
1.446515417390659e-01	7.517643e-02	8.040135e-01	1.668346e-01
1.456515417390659e-01	8.480772e-02	7.793748e-01	1.857770e-01
1.466515417390659e-01	9.542429e-02	7.557441e-01	2.067879e-01
1.476515417390659e-01	1.071403e-01	7.331795e-01	2.300982e-01
1.486515417390659e-01	1.200822e-01	7.117575e-01	2.559644e-01
1.496515417390659e-01	1.343902e-01	6.915771e-01	2.846706e-01
1.506515417390659e-01	1.502197e-01	6.727644e-01	3.165310e-01
1.516515417390659e-01	1.677426e-01	6.554797e-01	3.518917e-01
1.526515417390659e-01	1.871490e-01	6.399243e-01	3.911321e-01
1.526671667390659e-01	1.874683e-01	6.396962e-01	3.917781e-01
1.526984167390660e-01	1.881077e-01	6.392408e-01	3.930723e-01
1.527062292390660e-01	1.882680e-01	6.391273e-01	3.933966e-01
1.527081823640660e-01	1.883081e-01	6.390989e-01	3.934777e-01
1.527120886140660e-01	1.883882e-01	6.390422e-01	3.936400e-01
1.527130651765660e-01	1.884083e-01	6.390280e-01	3.936805e-01
1.527150183015660e-01	1.884484e-01	6.389997e-01	3.937617e-01
1.527155065828160e-01	1.884584e-01	6.389926e-01	3.937820e-01
1.527164831453160e-01	1.884785e-01	6.389784e-01	3.938225e-01
1.527184362703160e-01	1.885186e-01	6.389501e-01	3.939037e-01
1.527189245515660e-01	1.885286e-01	6.389430e-01	3.939240e-01
1.527199011140660e-01	1.885486e-01	6.389289e-01	3.939646e-01
1.527218542390660e-01	1.885888e-01	6.389006e-01	3.940458e-01
1.527257604890660e-01	1.886690e-01	6.388440e-01	3.942083e-01
1.527335729890660e-01	1.888297e-01	6.387308e-01	3.945334e-01
1.527491979890660e-01	1.891513e-01	6.385049e-01	3.951844e-01
1.527804479890660e-01	1.897962e-01	6.380547e-01	3.964897e-01
1.528429479890660e-01	1.910922e-01	6.371599e-01	3.991129e-01
1.529679479890660e-01	1.937092e-01	6.353944e-01	4.044107e-01
1.532179479890660e-01	1.990450e-01	6.319608e-01	4.152149e-01
1.537179479890660e-01	2.101379e-01	6.255025e-01	4.376846e-01
1.547179479890660e-01	2.341234e-01	6.143888e-01	4.862900e-01
1.548429479890659e-01	2.373164e-01	6.131983e-01	4.927617e-01
1.548741979890660e-01	2.381172e-01	6.129034e-01	4.943848e-01
1.549366979890660e-01	2.397241e-01	6.123190e-01	4.976414e-01
1.549523229890659e-01	2.401277e-01	6.121749e-01	4.984595e-01
1.549835729890660e-01	2.409363e-01	6.118882e-01	5.000983e-01
1.549913854890660e-01	2.411389e-01	6.118170e-01	5.005090e-01
1.550070104890660e-01	2.415445e-01	6.116750e-01	5.013310e-01
1.550109167390659e-01	2.416460e-01	6.116396e-01	5.015367e-01
1.550187292390660e-01	2.418491e-01	6.115690e-01	5.019484e-01
1.550189733796909e-01	2.418555e-01	6.115668e-01	5.019613e-01
1.550194616609409e-01	2.418682e-01	6.115624e-01	5.019870e-01
1.550195837312534e-01	2.418714e-01	6.115612e-01	5.019935e-01
1.550198278718784e-01	2.418777e-01	6.115590e-01	5.020064e-01
1.550198889070347e-01	2.418793e-01	6.115585e-01	5.020096e-01
1.550200109773472e-01	2.418825e-01	6.115574e-01	5.020160e-01
1.550202551179722e-01	2.418888e-01	6.115552e-01	5.020289e-01
1.550207433992222e-01	2.419015e-01	6.115508e-01	5.020546e-01
1.550217199617222e-01	2.419269e-01	6.115420e-01	5.021061e-01
1.550236730867222e-01	2.419778e-01	6.115243e-01	5.022091e-01
1.550275793367222e-01	2.420794e-01	6.114892e-01	5.024152e-01
1.550353918367222e-01	2.422829e-01	6.114188e-01	5.028275e-01
1.550510168367222e-01	2.426903e-01	6.112788e-01	5.036533e-01
1.550822668367222e-01	2.435071e-01	6.110008e-01	5.053087e-01
1.551447668367222e-01	2.451486e-01	6.104532e-01	5.086355e-01
1.552697668367222e-01	2.484635e-01	6.093921e-01	5.153534e-01
1.555197668367222e-01	2.552224e-01	6.074098e-01	5.290500e-01
1.560197668367222e-01	2.692740e-01	6.040352e-01	5.575167e-01
1.570197668367222e-01	2.996531e-01	5.999194e-01	6.189969e-01
1.580197668367222e-01	3.333023e-01	5.998166e-01	6.869478e-01
1.590197668367222e-01	3.705525e-01	6.045111e-01	7.619154e-01
1.600197668367222e-01	4.117541e-01	6.149581e-01	8.444308e-01
1.610197668367222e-01	4.572730e-01	6.323139e-01	9.349805e-01
1.620197668367222e-01	5.074821e-01	6.579674e-01	1.033964e+00
1.630197668367222e-01	5.627500e-01	6.935713e-01	1.141635e+00
1.640197668367222e-01	6.234238e-01	7.410676e-01	1.258023e+00
1.650197668367222e-01	6.898045e-01	8.027031e-01	1.382830e+00
1.660197668367222e-01	7.621145e-01	8.810230e-01	1.515299e+00
1.670197668367222e-01	8.404530e-01	9.788303e-01	1.654052e+00
1.680197668367222e-01	9.247409e-01	1.099093e+00	1.796911e+00
1.690197668367222e-01	1.014651e+00	1.244776e+00	1.940691e+00
1.700197668367222e-01	1.109527e+00	1.418577e+00	2.081019e+00
1.710197668367222e-01	1.208295e+00	1.622540e+00	2.212191e+00
1.720197668367222e-01	1.309378e+00	1.857559e+00	2.327153e+00
1.730197668367222e-01	1.410618e+00	2.122767e+00	2.417661e+00
1.740197668367222e-01	1.509244e+00	2.414912e+00	2.474723e+00
1.750197668367222e-01	1.601891e+00	2.727817e+00	2.489363e+00
1.760197668367222e-01	1.684714e+00	3.052114e+00	2.453722e+00
1.770197668367222e-01	1.753603e+00	3.375455e+00	2.362381e+00
1.780197668367222e-01	1.804501e+00	3.683333e+00	2.213675e+00
1.790197668367222e-01	1.833802e+00	3.960537e+00	2.010669e+00
1.800197668367222e-01	1.838779e+00	4.193054e+00	1.761443e+00
1.810197668367222e-01	1.817939e+00	4.370031e+00	1.478480e+00
1.820197668367222e-01	1.771262e+00	4.485311e+00	1.177168e+00
1.830197668367222e-01	1.700233e+00	4.538136e+00	8.737496e-01
1.840197668367222e-01	1.607685e+00	4.532864e+00	5.831961e-01
1.850197668367222e-01	1.497463e+00	4.477817e+00	3.175075e-01
1.851447668367222e-01	1.482516e+00	4.467538e+00	2.867102e-01
1.853947668367222e-01	1.452243e+00	4.445847e+00	2.262147e-01
1.858947668367222e-01	1.389651e+00	4.396194e+00	1.120033e-01
1.859103918367222e-01	1.387653e+00	4.394510e+00	1.085865e-01
1.859416418367222e-01	1.383651e+00	4.391129e+00	1.017713e-01
1.859494543367222e-01	1.382649e+00	4.390279e+00	1.000743e-01
1.859650793367222e-01	1.380644e+00	4.388574e+00	9.668504e-02
1.859689855867222e-01	1.380142e+00	4.388147e+00	9.583945e-02
1.859767980867222e-01	1.379139e+00	4.387291e+00	9.414940e-02
1.859787512117222e-01	1.378888e+00	4.387077e+00	9.372733e-02
1.859788122468785e-01	1.378880e+00	4.387070e+00	9.371413e-02
1.859789343171910e-01	1.378864e+00	4.387057e+00	9.368776e-02
1.859789648347691e-01	1.378860e+00	4.387053e+00	9.368116e-02
1.859790258699253e-01	1.378852e+00	4.387047e+00	9.366797e-02
1.859791479402378e-01	1.378837e+00	4.387033e+00	9.364159e-02
1.859791517549351e-01	1.378836e+00	4.387033e+00	9.364077e-02
1.859791593843296e-01	1.378835e+00	4.387032e+00	9.363912e-02
1.859791746431187e-01	1.378833e+00	4.387031e+00	9.363582e-02
1.859791751199558e-01	1.378833e+00	4.387030e+00	9.363572e-02
1.859791760736302e-01	1.378833e+00	4.387030e+00	9.363551e-02
1.859791779809788e-01	1.378833e+00	4.387030e+00	9.363510e-02
1.859791784578159e-01	1.378833e+00	4.387030e+00	9.363500e-02
1.859791794114903e-01	1.378833e+00	4.387030e+00	9.363479e-02
1.859791813188389e-01	1.378833e+00	4.387030e+00	9.363438e-02
1.859791851335361e-01	1.378832e+00	4.387029e+00	9.363355e-02
1.859791927629307e-01	1.378831e+00	4.387028e+00	9.363191e-02
1.859792080217197e-01	1.378829e+00	4.387027e+00	9.362861e-02
1.859792385392979e-01	1.378825e+00	4.387023e+00	9.362201e-02
1.859792995744541e-01	1.378817e+00	4.387017e+00	9.360883e-02
1.859794216447666e-01	1.378802e+00	4.387003e+00	9.358245e-02
1.859796657853916e-01	1.378770e+00	4.386977e+00	9.352969e-02
1.859801540666416e-01	1.378708e+00	4.386923e+00	9.342420e-02
1.859811306291416e-01	1.378582e+00	4.386816e+00	9.321323e-02
1.859830837541416e-01	1.378331e+00	4.386601e+00	9.279139e-02
1.859869900041416e-01	1.377829e+00	4.386172e+00	9.194816e-02
1.859948025041416e-01	1.376824e+00	4.385313e+00	9.026341e-02
1.860104275041416e-01	1.374812e+00	4.383588e+00	8.690082e-02
1.860416775041416e-01	1.370784e+00	4.380119e+00	8.020326e-02
1.861041775041416e-01	1.362701e+00	4.373101e+00	6.691889e-02
1.862291775041416e-01	1.346442e+00	4.358756e+00	4.079457e-02
1.864791775041416e-01	1.313581e+00	4.328914e+00	-9.668376e-03
1.869791775041416e-01	1.246746e+00	4.265252e+00	-1.034396e-01
1.879791775041416e-01	1.110560e+00	4.126647e+00	-2.629821e-01
1.889791775041416e-01	9.738306e-01	3.979446e+00	-3.872150e-01
1.899791775041416e-01	8.397897e-01	3.830655e+00	-4.799889e-01
1.909791775041416e-01	7.109525e-01	3.685256e+00	-5.460203e-01
1.919791775041416e-01	5.891362e-01	3.546449e+00	-5.902208e-01
1.929791775041416e-01	4.755296e-01	3.416005e+00	-6.172497e-01
1.939791775041416e-01	3.707884e-01	3.294644e+00	-6.312605e-01
1.949791775041416e-01	2.751394e-01	3.182371e+00	-6.357953e-01
1.959791775041416e-01	1.884801e-01	3.078750e+00	-6.337753e-01
